order_ID,Product_ID,Product_Name,Value,rankings
985,5,Heller Shagamaw Frame - 2016,2457.04,998
1029,55,Trek Domane S 6 - 2017,2429.99,999
1350,250,Electra Townie Go! 8i - 2017/2018,2417.99,1000
1350,253,Electra Townie Go! 8i Ladies' - 2018,2417.99,1001
1355,253,Electra Townie Go! 8i Ladies' - 2018,2417.99,1002
1558,253,Electra Townie Go! 8i Ladies' - 2018,2417.99,1003
1597,59,Trek Domane S 5 Disc - 2017,2417.99,1004
248,9,Trek Conduit+ - 2016,2399.99,1005
296,9,Trek Conduit+ - 2016,2399.99,1006
342,9,Trek Conduit+ - 2016,2399.99,1007
389,9,Trek Conduit+ - 2016,2399.99,1008
400,9,Trek Conduit+ - 2016,2399.99,1009
434,9,Trek Conduit+ - 2016,2399.99,1010
524,9,Trek Conduit+ - 2016,2399.99,1011
547,9,Trek Conduit+ - 2016,2399.99,1012
567,9,Trek Conduit+ - 2016,2399.99,1013
749,9,Trek Conduit+ - 2016,2399.99,1014
841,9,Trek Conduit+ - 2016,2399.99,1015
1160,9,Trek Conduit+ - 2016,2399.99,1016
1431,252,Electra Townie Commute Go! Ladies' - 2018,2399.99,1017
1489,198,Electra Townie Commute Go! - 2018,2399.99,1018
1572,198,Electra Townie Commute Go! - 2018,2399.99,1019
1592,9,Trek Conduit+ - 2016,2399.99,1020
710,39,Trek Stache 5 - 2017,2399.98,1021
1507,39,Trek Stache 5 - 2017,2399.98,1022
1521,135,Trek X-Caliber Frameset - 2018,2399.98,1023
1511,124,Surly Krampus - 2018,2398.4,1024
48,5,Heller Shagamaw Frame - 2016,2377.78,1025
67,5,Heller Shagamaw Frame - 2016,2377.78,1026
229,5,Heller Shagamaw Frame - 2016,2377.78,1027
255,5,Heller Shagamaw Frame - 2016,2377.78,1028
516,5,Heller Shagamaw Frame - 2016,2377.78,1029
523,5,Heller Shagamaw Frame - 2016,2377.78,1030
590,5,Heller Shagamaw Frame - 2016,2377.78,1031
691,5,Heller Shagamaw Frame - 2016,2377.78,1032
799,5,Heller Shagamaw Frame - 2016,2377.78,1033
875,5,Heller Shagamaw Frame - 2016,2377.78,1034
1112,5,Heller Shagamaw Frame - 2016,2377.78,1035
710,28,Surly Karate Monkey 27.5+ Frameset - 2017,2374.99,1036
749,28,Surly Karate Monkey 27.5+ Frameset - 2017,2374.99,1037
802,28,Surly Karate Monkey 27.5+ Frameset - 2017,2374.99,1038
1045,28,Surly Karate Monkey 27.5+ Frameset - 2017,2374.99,1039
1399,28,Surly Karate Monkey 27.5+ Frameset - 2017,2374.99,1040
1107,41,Haro Shift R3 - 2017,2351.98,1041
951,59,Trek Domane S 5 Disc - 2017,2339.99,1042
1074,59,Trek Domane S 5 Disc - 2017,2339.99,1043
1516,253,Electra Townie Go! 8i Ladies' - 2018,2339.99,1044
1438,137,Heller Shagamaw GX1 - 2018,2339.1,1045
1495,137,Heller Shagamaw GX1 - 2018,2339.1,1046
670,28,Surly Karate Monkey 27.5+ Frameset - 2017,2324.99,1047
1325,28,Surly Karate Monkey 27.5+ Frameset - 2017,2324.99,1048
1469,182,Trek Domane SL 5 Disc - 2018,2324.99,1049
1488,122,Surly Troll Frameset - 2018,2324.99,1050
1,4,Trek Fuel EX 8 29 - 2016,2319.99,1051
48,4,Trek Fuel EX 8 29 - 2016,2319.99,1052
94,4,Trek Fuel EX 8 29 - 2016,2319.99,1053
184,4,Trek Fuel EX 8 29 - 2016,2319.99,1054
199,4,Trek Fuel EX 8 29 - 2016,2319.99,1055
228,4,Trek Fuel EX 8 29 - 2016,2319.99,1056
288,4,Trek Fuel EX 8 29 - 2016,2319.99,1057
384,4,Trek Fuel EX 8 29 - 2016,2319.99,1058
406,4,Trek Fuel EX 8 29 - 2016,2319.99,1059
433,4,Trek Fuel EX 8 29 - 2016,2319.99,1060
453,4,Trek Fuel EX 8 29 - 2016,2319.99,1061
460,4,Trek Fuel EX 8 29 - 2016,2319.99,1062
461,4,Trek Fuel EX 8 29 - 2016,2319.99,1063
527,4,Trek Fuel EX 8 29 - 2016,2319.99,1064
533,4,Trek Fuel EX 8 29 - 2016,2319.99,1065
564,4,Trek Fuel EX 8 29 - 2016,2319.99,1066
600,4,Trek Fuel EX 8 29 - 2016,2319.99,1067
884,46,Haro SR 1.3 - 2017,2255.98,1068
1103,46,Haro SR 1.3 - 2017,2255.98,1069
1205,46,Haro SR 1.3 - 2017,2255.98,1070
794,28,Surly Karate Monkey 27.5+ Frameset - 2017,2249.99,1071
838,28,Surly Karate Monkey 27.5+ Frameset - 2017,2249.99,1072
1364,152,Trek Domane SL 5 Disc Women's - 2018,2249.99,1073
1428,28,Surly Karate Monkey 27.5+ Frameset - 2017,2249.99,1074
710,42,Trek Fuel EX 5 27.5 Plus - 2017,2184.99,1075
1276,42,Trek Fuel EX 5 27.5 Plus - 2017,2184.99,1076
1334,42,Trek Fuel EX 5 27.5 Plus - 2017,2184.99,1077
1350,159,Trek Emonda ALR 6 - 2018,2184.99,1078
1487,196,Trek Verve+ - 2018,2184.99,1079
671,55,Trek Domane S 6 - 2017,2159.99,1080
724,55,Trek Domane S 6 - 2017,2159.99,1081
733,55,Trek Domane S 6 - 2017,2159.99,1082
1233,55,Trek Domane S 6 - 2017,2159.99,1083
1449,55,Trek Domane S 6 - 2017,2159.99,1084
1558,55,Trek Domane S 6 - 2017,2159.99,1085
1361,163,Surly Pack Rat - 2018,2158.4,1086
1466,163,Surly Pack Rat - 2018,2158.4,1087
1112,42,Trek Fuel EX 5 27.5 Plus - 2017,2138.99,1088
1439,42,Trek Fuel EX 5 27.5 Plus - 2017,2138.99,1089
1449,159,Trek Emonda ALR 6 - 2018,2138.99,1090
1488,42,Trek Fuel EX 5 27.5 Plus - 2017,2138.99,1091
1592,159,Trek Emonda ALR 6 - 2018,2138.99,1092
61,5,Heller Shagamaw Frame - 2016,2113.58,1093
113,5,Heller Shagamaw Frame - 2016,2113.58,1094
195,5,Heller Shagamaw Frame - 2016,2113.58,1095
231,5,Heller Shagamaw Frame - 2016,2113.58,1096
310,5,Heller Shagamaw Frame - 2016,2113.58,1097
311,5,Heller Shagamaw Frame - 2016,2113.58,1098
391,5,Heller Shagamaw Frame - 2016,2113.58,1099
428,5,Heller Shagamaw Frame - 2016,2113.58,1100
620,5,Heller Shagamaw Frame - 2016,2113.58,1101
633,5,Heller Shagamaw Frame - 2016,2113.58,1102
687,5,Heller Shagamaw Frame - 2016,2113.58,1103
1295,5,Heller Shagamaw Frame - 2016,2113.58,1104
680,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2089.98,1105
1086,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2089.98,1106
1221,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2089.98,1107
1382,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2089.98,1108
1438,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2089.98,1109
692,59,Trek Domane S 5 Disc - 2017,2079.99,1110
985,59,Trek Domane S 5 Disc - 2017,2079.99,1111
1310,59,Trek Domane S 5 Disc - 2017,2079.99,1112
1340,253,Electra Townie Go! 8i Ladies' - 2018,2079.99,1113
842,42,Trek Fuel EX 5 27.5 Plus - 2017,2069.99,1114
1226,42,Trek Fuel EX 5 27.5 Plus - 2017,2069.99,1115
1261,42,Trek Fuel EX 5 27.5 Plus - 2017,2069.99,1116
1311,42,Trek Fuel EX 5 27.5 Plus - 2017,2069.99,1117
1552,197,Trek Verve+ Lowstep - 2018,2069.99,1118
764,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1119
842,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1120
983,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1121
1125,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1122
1286,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1123
1306,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2045.98,1124
776,28,Surly Karate Monkey 27.5+ Frameset - 2017,1999.99,1125
827,28,Surly Karate Monkey 27.5+ Frameset - 2017,1999.99,1126
1137,28,Surly Karate Monkey 27.5+ Frameset - 2017,1999.99,1127
1375,182,Trek Domane SL 5 Disc - 2018,1999.99,1128
1615,182,Trek Domane SL 5 Disc - 2018,1999.99,1129
1005,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1979.98,1130
1014,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1979.98,1131
1167,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1979.98,1132
1516,259,Electra Amsterdam Royal 8i Ladies - 2018,1919.98,1133
952,57,Trek Emonda S 5 - 2017,1899.99,1134
1240,57,Trek Emonda S 5 - 2017,1899.99,1135
1396,57,Trek Emonda S 5 - 2017,1899.99,1136
39,3,Surly Wednesday Frameset - 2016,1899.98,1137
70,3,Surly Wednesday Frameset - 2016,1899.98,1138
83,3,Surly Wednesday Frameset - 2016,1899.98,1139
136,3,Surly Wednesday Frameset - 2016,1899.98,1140
227,3,Surly Wednesday Frameset - 2016,1899.98,1141
282,3,Surly Wednesday Frameset - 2016,1899.98,1142
334,3,Surly Wednesday Frameset - 2016,1899.98,1143
386,3,Surly Wednesday Frameset - 2016,1899.98,1144
392,3,Surly Wednesday Frameset - 2016,1899.98,1145
420,3,Surly Wednesday Frameset - 2016,1899.98,1146
874,27,Surly Big Dummy Frameset - 2017,1899.98,1147
1000,29,Trek X-Caliber 8 - 2017,1899.98,1148
1058,29,Trek X-Caliber 8 - 2017,1899.98,1149
1060,30,Surly Ice Cream Truck Frameset - 2017,1899.98,1150
1089,30,Surly Ice Cream Truck Frameset - 2017,1899.98,1151
1120,30,Surly Ice Cream Truck Frameset - 2017,1899.98,1152
1151,30,Surly Ice Cream Truck Frameset - 2017,1899.98,1153
1167,29,Trek X-Caliber 8 - 2017,1899.98,1154
1257,30,Surly Ice Cream Truck Frameset - 2017,1899.98,1155
1390,27,Surly Big Dummy Frameset - 2017,1899.98,1156
782,57,Trek Emonda S 5 - 2017,1859.99,1157
6,3,Surly Wednesday Frameset - 2016,1859.98,1158
73,3,Surly Wednesday Frameset - 2016,1859.98,1159
196,3,Surly Wednesday Frameset - 2016,1859.98,1160
236,3,Surly Wednesday Frameset - 2016,1859.98,1161
264,3,Surly Wednesday Frameset - 2016,1859.98,1162
524,3,Surly Wednesday Frameset - 2016,1859.98,1163
554,3,Surly Wednesday Frameset - 2016,1859.98,1164
702,3,Surly Wednesday Frameset - 2016,1859.98,1165
760,29,Trek X-Caliber 8 - 2017,1859.98,1166
799,29,Trek X-Caliber 8 - 2017,1859.98,1167
807,3,Surly Wednesday Frameset - 2016,1859.98,1168
944,29,Trek X-Caliber 8 - 2017,1859.98,1169
1033,27,Surly Big Dummy Frameset - 2017,1859.98,1170
1040,27,Surly Big Dummy Frameset - 2017,1859.98,1171
1092,30,Surly Ice Cream Truck Frameset - 2017,1859.98,1172
1323,27,Surly Big Dummy Frameset - 2017,1859.98,1173
1460,123,Trek Farley Carbon Frameset - 2018,1859.98,1174
770,42,Trek Fuel EX 5 27.5 Plus - 2017,1839.99,1175
798,42,Trek Fuel EX 5 27.5 Plus - 2017,1839.99,1176
915,42,Trek Fuel EX 5 27.5 Plus - 2017,1839.99,1177
1306,42,Trek Fuel EX 5 27.5 Plus - 2017,1839.99,1178
1420,197,Trek Verve+ Lowstep - 2018,1839.99,1179
1538,197,Trek Verve+ Lowstep - 2018,1839.99,1180
1291,57,Trek Emonda S 5 - 2017,1799.99,1181
24,3,Surly Wednesday Frameset - 2016,1799.98,1182
118,3,Surly Wednesday Frameset - 2016,1799.98,1183
162,3,Surly Wednesday Frameset - 2016,1799.98,1184
203,3,Surly Wednesday Frameset - 2016,1799.98,1185
526,3,Surly Wednesday Frameset - 2016,1799.98,1186
593,3,Surly Wednesday Frameset - 2016,1799.98,1187
1048,3,Surly Wednesday Frameset - 2016,1799.98,1188
1161,29,Trek X-Caliber 8 - 2017,1799.98,1189
1311,27,Surly Big Dummy Frameset - 2017,1799.98,1190
1445,123,Trek Farley Carbon Frameset - 2018,1799.98,1191
1480,225,Electra Delivery 3i - 2016/2017/2018,1785.58,1192
1543,158,Trek CrossRip 1 - 2018,1785.58,1193
1396,181,Trek Domane SL 5 - 2018,1759.99,1194
1536,183,Trek Domane SL 5 Women's - 2018,1759.99,1195
984,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1759.98,1196
1169,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1759.98,1197
1332,179,Trek Domane AL 3 - 2018,1711.18,1198
1374,130,Trek Stache Carbon Frameset - 2018,1711.18,1199
1412,180,Trek Domane AL 3 Women's - 2018,1711.18,1200
11,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1201
171,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1202
185,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1203
377,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1204
384,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1205
508,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1206
1284,8,Trek Remedy 29 Carbon Frameset - 2016,1709.99,1207
1341,234,Electra Daydreamer 3i Ladies' - 2018,1709.98,1208
1392,240,Electra Townie Commute 27D Ladies - 2018,1709.98,1209
1446,234,Electra Daydreamer 3i Ladies' - 2018,1709.98,1210
1450,235,Electra Koa 3i Ladies' - 2018,1709.98,1211
1475,306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1709.98,1212
1515,310,Electra Townie Commute 27D Ladies - 2018,1709.98,1213
1538,306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1709.98,1214
1572,216,Electra Super Moto 8i - 2018,1709.98,1215
1602,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1709.98,1216
1420,128,Surly ECR 27.5 - 2018,1709.1,1217
1531,128,Surly ECR 27.5 - 2018,1709.1,1218
15,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1219
17,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1220
27,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1221
153,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1222
202,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1223
240,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1224
391,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1225
447,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1226
501,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1227
515,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1228
597,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1229
623,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1230
1012,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1231
1227,8,Trek Remedy 29 Carbon Frameset - 2016,1673.99,1232
1348,147,Trek Domane ALR 5 Gravel - 2018,1673.99,1233
1385,145,Trek Domane ALR 5 Disc - 2018,1673.99,1234
1471,136,Trek Procaliber 6 - 2018,1673.99,1235
1499,208,Trek Crockett 5 Disc - 2018,1673.99,1236
1409,301,Electra Townie Balloon 7i EQ - 2018,1673.98,1237
1466,310,Electra Townie Commute 27D Ladies - 2018,1673.98,1238
1475,261,Electra Townie Balloon 7i EQ - 2018,1673.98,1239
1520,310,Electra Townie Commute 27D Ladies - 2018,1673.98,1240
1573,216,Electra Super Moto 8i - 2018,1673.98,1241
678,52,Surly Steamroller - 2017,1664.38,1242
803,52,Surly Steamroller - 2017,1664.38,1243
1508,52,Surly Steamroller - 2017,1664.38,1244
1328,129,Trek X-Caliber 7 - 2018,1655.98,1245
670,45,Haro SR 1.2 - 2017,1652.98,1246
751,45,Haro SR 1.2 - 2017,1652.98,1247
1001,45,Haro SR 1.2 - 2017,1652.98,1248
1014,45,Haro SR 1.2 - 2017,1652.98,1249
1108,45,Haro SR 1.2 - 2017,1652.98,1250
1124,45,Haro SR 1.2 - 2017,1652.98,1251
664,52,Surly Steamroller - 2017,1629.34,1252
92,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1253
155,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1254
245,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1255
382,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1256
452,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1257
526,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1258
546,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1259
548,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1260
566,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1261
610,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1262
688,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1263
769,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1264
1141,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1265
1260,8,Trek Remedy 29 Carbon Frameset - 2016,1619.99,1266
1327,235,Electra Koa 3i Ladies' - 2018,1619.98,1267
1380,255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1619.98,1268
1381,214,Electra Tiger Shark 3i - 2018,1619.98,1269
1514,240,Electra Townie Commute 27D Ladies - 2018,1619.98,1270
1533,235,Electra Koa 3i Ladies' - 2018,1619.98,1271
1556,235,Electra Koa 3i Ladies' - 2018,1619.98,1272
1584,216,Electra Super Moto 8i - 2018,1619.98,1273
721,45,Haro SR 1.2 - 2017,1618.18,1274
811,45,Haro SR 1.2 - 2017,1618.18,1275
1093,45,Haro SR 1.2 - 2017,1618.18,1276
1246,45,Haro SR 1.2 - 2017,1618.18,1277
1311,45,Haro SR 1.2 - 2017,1618.18,1278
1340,237,Electra Relic 3i - 2018,1614.98,1279
1469,237,Electra Relic 3i - 2018,1614.98,1280
1537,237,Electra Relic 3i - 2018,1614.98,1281
710,57,Trek Emonda S 5 - 2017,1599.99,1282
1443,57,Trek Emonda S 5 - 2017,1599.99,1283
36,3,Surly Wednesday Frameset - 2016,1599.98,1284
128,3,Surly Wednesday Frameset - 2016,1599.98,1285
146,3,Surly Wednesday Frameset - 2016,1599.98,1286
190,3,Surly Wednesday Frameset - 2016,1599.98,1287
220,3,Surly Wednesday Frameset - 2016,1599.98,1288
276,3,Surly Wednesday Frameset - 2016,1599.98,1289
305,3,Surly Wednesday Frameset - 2016,1599.98,1290
400,3,Surly Wednesday Frameset - 2016,1599.98,1291
405,3,Surly Wednesday Frameset - 2016,1599.98,1292
421,3,Surly Wednesday Frameset - 2016,1599.98,1293
458,3,Surly Wednesday Frameset - 2016,1599.98,1294
570,3,Surly Wednesday Frameset - 2016,1599.98,1295
577,3,Surly Wednesday Frameset - 2016,1599.98,1296
660,29,Trek X-Caliber 8 - 2017,1599.98,1297
825,30,Surly Ice Cream Truck Frameset - 2017,1599.98,1298
871,30,Surly Ice Cream Truck Frameset - 2017,1599.98,1299
1031,27,Surly Big Dummy Frameset - 2017,1599.98,1300
1082,29,Trek X-Caliber 8 - 2017,1599.98,1301
1095,3,Surly Wednesday Frameset - 2016,1599.98,1302
1264,29,Trek X-Caliber 8 - 2017,1599.98,1303
1287,27,Surly Big Dummy Frameset - 2017,1599.98,1304
1336,29,Trek X-Caliber 8 - 2017,1599.98,1305
1362,27,Surly Big Dummy Frameset - 2017,1599.98,1306
1515,27,Surly Big Dummy Frameset - 2017,1599.98,1307
1560,118,Trek X-Caliber 8 - 2018,1599.98,1308
12,11,Surly Straggler 650b - 2016,1596.94,1309
160,11,Surly Straggler 650b - 2016,1596.94,1310
340,11,Surly Straggler 650b - 2016,1596.94,1311
372,11,Surly Straggler 650b - 2016,1596.94,1312
452,11,Surly Straggler 650b - 2016,1596.94,1313
1007,11,Surly Straggler 650b - 2016,1596.94,1314
1305,11,Surly Straggler 650b - 2016,1596.94,1315
774,36,Surly Troll Frameset - 2017,1582.68,1316
934,35,Sun Bicycles Spider 3i - 2017,1582.68,1317
1049,36,Surly Troll Frameset - 2017,1582.68,1318
1097,35,Sun Bicycles Spider 3i - 2017,1582.68,1319
1210,35,Sun Bicycles Spider 3i - 2017,1582.68,1320
977,52,Surly Steamroller - 2017,1576.78,1321
1081,52,Surly Steamroller - 2017,1576.78,1322
1352,52,Surly Steamroller - 2017,1576.78,1323
694,45,Haro SR 1.2 - 2017,1565.98,1324
1584,45,Haro SR 1.2 - 2017,1565.98,1325
272,11,Surly Straggler 650b - 2016,1563.32,1326
319,11,Surly Straggler 650b - 2016,1563.32,1327
430,11,Surly Straggler 650b - 2016,1563.32,1328
524,11,Surly Straggler 650b - 2016,1563.32,1329
615,11,Surly Straggler 650b - 2016,1563.32,1330
618,11,Surly Straggler 650b - 2016,1563.32,1331
797,11,Surly Straggler 650b - 2016,1563.32,1332
1360,31,Surly Wednesday - 2017,1551.34,1333
769,36,Surly Troll Frameset - 2017,1549.36,1334
942,35,Sun Bicycles Spider 3i - 2017,1549.36,1335
1072,36,Surly Troll Frameset - 2017,1549.36,1336
1105,35,Sun Bicycles Spider 3i - 2017,1549.36,1337
1229,36,Surly Troll Frameset - 2017,1549.36,1338
1496,225,Electra Delivery 3i - 2016/2017/2018,1535.98,1339
1515,158,Trek CrossRip 1 - 2018,1535.98,1340
767,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1341
967,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1342
1148,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1343
1155,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1344
1226,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1345
1240,77,Electra Glam Punk 3i Ladies' - 2017,1519.98,1346
1432,161,Surly ECR - 2018,1519.2,1347
693,31,Surly Wednesday - 2017,1518.68,1348
1120,31,Surly Wednesday - 2017,1518.68,1349
48,11,Surly Straggler 650b - 2016,1512.89,1350
91,11,Surly Straggler 650b - 2016,1512.89,1351
108,11,Surly Straggler 650b - 2016,1512.89,1352
181,11,Surly Straggler 650b - 2016,1512.89,1353
256,11,Surly Straggler 650b - 2016,1512.89,1354
361,11,Surly Straggler 650b - 2016,1512.89,1355
388,11,Surly Straggler 650b - 2016,1512.89,1356
458,11,Surly Straggler 650b - 2016,1512.89,1357
467,11,Surly Straggler 650b - 2016,1512.89,1358
570,11,Surly Straggler 650b - 2016,1512.89,1359
1094,11,Surly Straggler 650b - 2016,1512.89,1360
1096,11,Surly Straggler 650b - 2016,1512.89,1361
753,36,Surly Troll Frameset - 2017,1499.38,1362
859,36,Surly Troll Frameset - 2017,1499.38,1363
891,35,Sun Bicycles Spider 3i - 2017,1499.38,1364
904,36,Surly Troll Frameset - 2017,1499.38,1365
981,36,Surly Troll Frameset - 2017,1499.38,1366
993,36,Surly Troll Frameset - 2017,1499.38,1367
1004,36,Surly Troll Frameset - 2017,1499.38,1368
1028,35,Sun Bicycles Spider 3i - 2017,1499.38,1369
1054,36,Surly Troll Frameset - 2017,1499.38,1370
1132,36,Surly Troll Frameset - 2017,1499.38,1371
1187,36,Surly Troll Frameset - 2017,1499.38,1372
1407,36,Surly Troll Frameset - 2017,1499.38,1373
1454,35,Sun Bicycles Spider 3i - 2017,1499.38,1374
1522,141,Trek Stache 5 - 2018,1487.99,1375
725,77,Electra Glam Punk 3i Ladies' - 2017,1487.98,1376
737,77,Electra Glam Punk 3i Ladies' - 2017,1487.98,1377
874,77,Electra Glam Punk 3i Ladies' - 2017,1487.98,1378
1264,77,Electra Glam Punk 3i Ladies' - 2017,1487.98,1379
1344,77,Electra Glam Punk 3i Ladies' - 2017,1487.98,1380
1449,260,Electra Townie Balloon 3i EQ Ladies' - 2018,1487.98,1381
1498,260,Electra Townie Balloon 3i EQ Ladies' - 2018,1487.98,1382
1587,300,Electra Townie Balloon 3i EQ Ladies' - 2018,1487.98,1383
793,60,Sun Bicycles ElectroLite - 2017,1481.99,1384
1105,60,Sun Bicycles ElectroLite - 2017,1481.99,1385
1342,60,Sun Bicycles ElectroLite - 2017,1481.99,1386
1378,129,Trek X-Caliber 7 - 2018,1471.98,1387
1395,180,Trek Domane AL 3 Women's - 2018,1471.98,1388
1422,180,Trek Domane AL 3 Women's - 2018,1471.98,1389
69,10,Surly Straggler - 2016,1471.55,1390
181,10,Surly Straggler - 2016,1471.55,1391
287,10,Surly Straggler - 2016,1471.55,1392
304,10,Surly Straggler - 2016,1471.55,1393
437,10,Surly Straggler - 2016,1471.55,1394
477,10,Surly Straggler - 2016,1471.55,1395
503,10,Surly Straggler - 2016,1471.55,1396
537,10,Surly Straggler - 2016,1471.55,1397
568,10,Surly Straggler - 2016,1471.55,1398
896,10,Surly Straggler - 2016,1471.55,1399
1463,168,Surly Straggler - 2018,1471.55,1400
1501,210,Surly Straggler - 2018,1471.55,1401
918,31,Surly Wednesday - 2017,1469.69,1402
1400,217,Electra Straight 8 3i - 2018,1455.98,1403
1046,60,Sun Bicycles ElectroLite - 2017,1450.79,1404
1154,60,Sun Bicycles ElectroLite - 2017,1450.79,1405
1236,60,Sun Bicycles ElectroLite - 2017,1450.79,1406
977,80,Sun Bicycles Brickell Tandem CB - 2017,1447.78,1407
1365,144,Trek Domane ALR 4 Disc - 2018,1441.49,1408
1526,151,Trek Domane ALR 4 Disc Women's - 2018,1441.49,1409
19,10,Surly Straggler - 2016,1440.57,1410
21,10,Surly Straggler - 2016,1440.57,1411
88,10,Surly Straggler - 2016,1440.57,1412
211,10,Surly Straggler - 2016,1440.57,1413
305,10,Surly Straggler - 2016,1440.57,1414
338,10,Surly Straggler - 2016,1440.57,1415
467,10,Surly Straggler - 2016,1440.57,1416
498,10,Surly Straggler - 2016,1440.57,1417
520,10,Surly Straggler - 2016,1440.57,1418
595,10,Surly Straggler - 2016,1440.57,1419
609,10,Surly Straggler - 2016,1440.57,1420
1242,10,Surly Straggler - 2016,1440.57,1421
16,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1422
29,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1423
229,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1424
310,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1425
386,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1426
430,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1427
555,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1428
779,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1429
1164,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1430
1301,8,Trek Remedy 29 Carbon Frameset - 2016,1439.99,1431
1352,136,Trek Procaliber 6 - 2018,1439.99,1432
1543,136,Trek Procaliber 6 - 2018,1439.99,1433
806,77,Electra Glam Punk 3i Ladies' - 2017,1439.98,1434
1017,77,Electra Glam Punk 3i Ladies' - 2017,1439.98,1435
1083,77,Electra Glam Punk 3i Ladies' - 2017,1439.98,1436
1214,77,Electra Glam Punk 3i Ladies' - 2017,1439.98,1437
1358,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1439.98,1438
1419,235,Electra Koa 3i Ladies' - 2018,1439.98,1439
1428,216,Electra Super Moto 8i - 2018,1439.98,1440
666,39,Trek Stache 5 - 2017,1424.99,1441
694,39,Trek Stache 5 - 2017,1424.99,1442
934,48,Trek Emonda S 4 - 2017,1424.99,1443
1149,48,Trek Emonda S 4 - 2017,1424.99,1444
1385,135,Trek X-Caliber Frameset - 2018,1424.99,1445
121,2,Ritchey Timberwolf Frameset - 2016,1424.98,1446
132,2,Ritchey Timberwolf Frameset - 2016,1424.98,1447
263,2,Ritchey Timberwolf Frameset - 2016,1424.98,1448
375,2,Ritchey Timberwolf Frameset - 2016,1424.98,1449
